source,target,Genre,Track,Year,Popularity
CeeLo Green,Timbaland,hip-hop,I'll Be Around (feat. Timbaland) - Radio Mix,1990,23
CeeLo Green,Timbaland,hip-hop,I'll Be Around (feat. Timbaland) - Club Mix,2004,41
CeeLo Green,Outkast,hip-hop,Liberation (with Cee-Lo),1998,56
CeeLo Green,Outkast,hip-hop,Slum Beautiful (feat. Cee-Lo),2000,37
CeeLo Green,Common,soul,A Song For Assata,2000,30
CeeLo Green,Common,soul,Make My Day,2008,23
CeeLo Green,Twista,hip-hop,Hope (feat. Cee-Lo),2004,39
CeeLo Green,Estelle,soul,Pretty Please (Love Me),2008,35
CeeLo Green,Fantasia,soul,The Thrill Is Gone (feat. Cee-Lo Green),2010,22
CeeLo Green,Kid Cudi,hip-hop,Scott Mescudi Vs. The World,2010,57
CeeLo Green,Rick Ross,hip-hop,Tears Of Joy,2010,44
CeeLo Green,Mac Miller,hip-hop,We (feat. CeeLo Green),2016,60
Jazze Pha,Monica,hip-hop,Can I Walk By (feat. Monica),1990,32
Jazze Pha,Ludacris,pop,Keep It On The Hush,2001,36
Jazze Pha,T.I.,hip-hop,Chooz U (feat. Jazze Pha),2001,24
Jazze Pha,T.I.,hip-hop,Chillin With My Bitch,2004,33
Jazze Pha,2Pac,hip-hop,U Can Call - Jazze Pha Remix,2002,40
Jazze Pha,2Pac,hip-hop,Fair Xchange - Jazze Pha Remix,2002,38
Jazze Pha,Big Tymers,hip-hop,A Beautiful Life,2003,27
Jazze Pha,Lil Wayne,pop,Shine,2004,38
Jazze Pha,Fantasia,soul,Don't Act Right (feat. Jazze Pha),2004,26
Jazze Pha,Twista,hip-hop,Still Feels so Good (feat. Jazze Pha),2004,34
Monica,Usher,pop,Let's Straighten It Out (feat. Usher),1995,32
Monica,Usher,pop,Slow Jam (feat. Monica),1997,48
Monica,Naughty By Nature,pop,Ain't Nobody,1996,37
Monica,Brandy,pop,The Boy Is Mine,1998,69
Monica,Brandy,soul,The Boy Is Mine - Radio Edit with Intro,2005,31
Monica,Brandy,soul,It All Belongs To Me,2012,32
Monica,112,pop,Right Here Waiting (feat. 112),1998,42
Monica,Outkast,soul,Gone Be Fine (feat. Outkast),1998,28
Monica,DMX,pop,Don't Gotta Go Home (featuring DMX) (feat. DMX),2003,38
Monica,DMX,hip-hop,Don't Gotta Go Home,2003,34
Monica,Tyrese,soul,Go To Bed Mad (featuring Tyrese) (feat. Tyrese),2003,29
Monica,Busta Rhymes,soul,So Gone Remix (feat. Busta Rhymes),2003,26
Monica,Twista,soul,Hell No (Leave Home) (feat. Twista),2006,31
Monica,Swizz Beatz,soul,Raw (feat. Swizz Beatz),2006,23
Monica,Keyshia Cole,pop,Trust,2008,53
Monica,Ludacris,soul,Still Standing (feat. Ludacris),2010,37
Monica,Trina,hip-hop,Always,2010,32
Monica,Rick Ross,soul,Anything (To Find You) (feat. Rick Ross),2012,25
Monica,Lil Wayne,soul,Just Right for Me (feat. Lil Wayne),2015,43
Redman,Method Man,hip-hop,How High - Remix,1995,42
Redman,Method Man,hip-hop,How High,1995,37
Redman,Method Man,hip-hop,Redman & Method Man - Freestyle,1995,27
Redman,Method Man,hip-hop,Big Dogs,1998,39
Redman,Method Man,hip-hop,Well All Rite Cha,1998,26
Redman,Method Man,hip-hop,Da Rockwilder,1999,69
Redman,Method Man,hip-hop,How High (Remix),1999,49
Redman,Method Man,hip-hop,Blackout,1999,45
Redman,Method Man,hip-hop,Y.O.U.,1999,44
Redman,Method Man,hip-hop,Cereal Killer,1999,44
Redman,Method Man,hip-hop,Tear It Off,1999,41
Redman,Method Man,hip-hop,Mi Casa,1999,42
Redman,Method Man,hip-hop,"1, 2, 1, 2",1999,36
Redman,Method Man,hip-hop,Fire Ina Hole,1999,36
Redman,Method Man,hip-hop,Cheka,1999,36
Redman,Method Man,hip-hop,Maaad Crew,1999,33
Redman,Method Man,hip-hop,Where We At (Skit),1999,32
Redman,Method Man,hip-hop,A Special Joint (Intro),1999,31
Redman,Method Man,hip-hop,We All Rite Cha,1999,30
Redman,Method Man,hip-hop,Part II,2001,61
Redman,Method Man,hip-hop,How High - Remix,2001,57
Redman,Method Man,hip-hop,America's Most,2001,37
Redman,Method Man,hip-hop,Dis Iz 4 All My Smokers,2009,37
Redman,Method Man,hip-hop,I'm Dope Ni**a,2009,31
Redman,SWV,soul,Lose My Cool (feat. Redman),1997,32
Redman,Dru Hill,soul,How Deep Is Your Love - From The Rush Hour Soundtrack,1998,27
Redman,Dru Hill,soul,How Deep Is Your Love - Single Version,2005,40
Redman,Busta Rhymes,hip-hop,Da Goodness,1998,38
Redman,8Ball,hip-hop,Coffee Shoppe,1998,21
Redman,Missy Elliott,hip-hop,Dangerous Mouths,1998,25
Redman,Eminem,hip-hop,Off The Wall,2000,27
Redman,Wu-Tang Clan,hip-hop,Redbull (feat. Redman),2000,31
Redman,Christina Aguilera,pop,Dirrty (feat. Redman),2002,71
Redman,Beanie Sigel,hip-hop,One Shot Deal,2005,37
Timbaland,Missy Elliott,pop,Pass da Blunt (feat. Timbaland),1997,37
Timbaland,Missy Elliott,pop,They Don't Wanna Fuck wit Me (feat. Timbaland),1997,35
Timbaland,Missy Elliott,pop,Let It Bump,2003,44
Timbaland,Destiny's Child,soul,Get on the Bus (feat. Timbaland),1998,31
Timbaland,JAY-Z,pop,Is That Yo Bitch,1999,39
Timbaland,Justin Timberlake,pop,SexyBack (feat. Timbaland),2006,81
Timbaland,Justin Timberlake,hip-hop,Release,2007,41
Timbaland,Justin Timberlake,pop,Carry Out (Featuring Justin Timberlake),2009,67
Timbaland,Nelly Furtado,pop,Promiscuous,2006,71
Timbaland,Nelly Furtado,rap,Promiscuous - Radio Edit,2006,33
Timbaland,Jeezy,hip-hop,3 A.M.,2006,37
Timbaland,Busta Rhymes,hip-hop,Get Down,2006,41
Timbaland,Bobby V.,pop,Anonymous - Main,2007,54
Timbaland,Flo Rida,pop,Elevator (feat. Timbaland),2008,54
Timbaland,Drake,pop,Say Something (Featuring Drake),2009,57
Timbaland,Katy Perry,pop,If We Ever Meet Again (Featuring Katy Perry),2009,68
Timbaland,Katy Perry,hip-hop,If We Ever Meet Again,2010,32
Timbaland,Miley Cyrus,hip-hop,We Belong To The Music (Featuring Miley Cyrus),2009,40
Timbaland,Keri Hilson,dance,Return The Favor - Main,2009,31
Timbaland,Pitbull,hip-hop,Pass At Me,2011,42
Timbaland,Ne-Yo,hip-hop,Hands In The Air,2012,46
Timbaland,Jennifer Hudson,soul,Walk It Out (feat. Timbaland),2014,36
Beres Hammond,Buju Banton,reggae,Can You Play Some More (Pull It Up),1998,31
Beres Hammond,Buju Banton,reggae,Little More Time (feat. Beres Hammond),2004,31
Beres Hammond,Buju Banton,reggae,Who Say,2005,36
Beres Hammond,Buju Banton,rock,A Little More Time,2013,46
Beres Hammond,Buju Banton,reggae,Who Say,2013,35
Beres Hammond,Buju Banton,reggae,Pull Up Vibes,2013,35
Beres Hammond,Buju Banton,reggae,Honey Comb,2013,31
Beres Hammond,Buju Banton,reggae,Mass Murderer,2013,30
Beres Hammond,Shaggy,reggae,Fight This Feeling - (feat. Beres Hammond,2013,28
Wyclef Jean,Fugees,hip-hop,"No Woman, No Cry",1996,63
Wyclef Jean,Refugee All Stars,rap,We Trying to Stay Alive (feat. Refugee All Stars),1997,55
Wyclef Jean,Refugee All Stars,rap,Guantanamera (feat. Refugee All Stars),1997,56
Wyclef Jean,Refugee All Stars,rap,Apocalypse (feat. Refugee All Stars),1997,38
Wyclef Jean,Refugee All Stars,rap,Mona Lisa (feat. Refugee All Stars),1997,36
Wyclef Jean,Refugee All Stars,rap,Sang Fézi (feat. Refugee All Stars),1997,41
Wyclef Jean,Refugee All Stars,rap,Bubblegoose (feat. Refugee All Stars),1997,33
Wyclef Jean,Refugee All Stars,rap,Gunpowder (feat. Refugee All Stars),1997,35
Wyclef Jean,Refugee All Stars,rap,To All the Girls (feat. Refugee All Stars),1997,32
Wyclef Jean,Refugee All Stars,rap,Yelé (feat. Refugee All Stars),1997,33
Wyclef Jean,Refugee All Stars,rap,Year of the Dragon (feat. Refugee All Stars),1997,31
Wyclef Jean,Refugee All Stars,rap,Jaspora (feat. Refugee All Stars),1997,32
Wyclef Jean,Refugee All Stars,rap,Street Jeopardy (feat. Refugee All Stars),1997,30
Wyclef Jean,Refugee All Stars,rap,Carnival (feat. Refugee All Stars),1997,30
Wyclef Jean,Refugee All Stars,rap,Words of Wisdom (feat. Refugee All Stars) - Interlude,1997,27
Wyclef Jean,Refugee All Stars,rap,Fresh Interlude (feat. Refugee All Stars),1997,27
Wyclef Jean,Mary J. Blige,rap,911 (feat. Mary J. Blige),1997,30
Wyclef Jean,Destiny's Child,pop,"No, No, No Pt. 2 (feat. Wyclef Jean)",1998,57
Wyclef Jean,Destiny's Child,soul,"No, No, No Pt. 2 feat. Wyclef Jean (Official Video) (feat. Wyclef Jean) - Extended Version",1999,28
Wyclef Jean,Destiny's Child,soul,"No, No, No Pt. 2 - #1's Edit",1999,26
Wyclef Jean,Destiny's Child,soul,"No, No, No Pt. 2 (feat. Wyclef Jean) - #1's Edit",2005,36
Wyclef Jean,Big Pun,pop,Caribbean Connection (feat. Wyclef Jean),1998,37
Wyclef Jean,Beenie Man,reggae,Love Me Now,2000,26
Wyclef Jean,Shakira,pop,Hips Don't Lie (feat. Wyclef Jean),2005,85
Wyclef Jean,Shakira,dance,Hips Don't Lie (feat. Wyclef Jean) - Live - December 2006,2007,42
Wyclef Jean,Ying Yang Twins,pop,Dangerous,2006,48
Wyclef Jean,T.I.,pop,You Know What It Is,2007,47
Wyclef Jean,T.I.,hip-hop,My Swag,2007,32
Wyclef Jean,T.I.,rap,Slow Down (feat. T.I.),2007,30
Wyclef Jean,Big & Rich,country,Please Man (feat. Wyclef Jean),2007,23
Wyclef Jean,Akon,dance,Sunny Day,2008,40
Wyclef Jean,The Knocks,soul,Kiss The Sky (feat. Wyclef Jean),2016,51
Wyclef Jean,Young Thug,hip-hop,Kanye West (feat. Wyclef Jean),2016,53
Santana,Musiq Soulchild,rock,Nothing At All (feat. Musiq),2002,43
Santana,Anthony Hamilton,blues,Twisted (feat. Anthony Hamilton),2005,27
Santana,Nas,blues,Back In Black (feat. Nas),2010,31
Santana,The Isley Brothers,disco,Gypsy Woman,2017,30
Santana,The Isley Brothers,disco,Are You Ready,2017,28
Santana,The Isley Brothers,disco,Higher Ground,2017,26
Santana,The Isley Brothers,disco,I Remember,2017,26
Santana,The Isley Brothers,disco,Total Destruction to Your Mind,2017,25
Santana,The Isley Brothers,disco,God Bless the Child,2017,25
Santana,The Isley Brothers,disco,Mercy Mercy Me (The Ecology),2017,25
Santana,The Isley Brothers,disco,What the World Needs Now Is Love Sweet Love,2017,23
Santana,The Isley Brothers,disco,Body Talk,2017,23
Santana,The Isley Brothers,disco,"Love, Peace, Happiness",2017,22
Santana,The Isley Brothers,disco,Let the Rain Fall On Me,2017,22
Santana,The Isley Brothers,disco,Let There Be Peace On Earth,2017,21
Pete Rock,CL Smooth,hip-hop,The Creator,1991,45
Pete Rock,CL Smooth,hip-hop,Mecca & the Soul Brothers,1991,24
Pete Rock,CL Smooth,hip-hop,Good Life - LP-Horny Horn Mix,1991,21
Pete Rock,CL Smooth,hip-hop,Go with the Flow,1991,21
Pete Rock,CL Smooth,hip-hop,Take You There,1994,37
Pete Rock,CL Smooth,hip-hop,All the Places,1994,36
Pete Rock,CL Smooth,hip-hop,Carmel City,1994,33
Pete Rock,CL Smooth,hip-hop,I Got a Love,1994,31
Pete Rock,CL Smooth,hip-hop,I Get Physical,1994,31
Pete Rock,CL Smooth,hip-hop,Searching,1994,29
Pete Rock,CL Smooth,hip-hop,In the House,1994,30
Pete Rock,CL Smooth,hip-hop,It's on You,1994,27
Pete Rock,CL Smooth,hip-hop,Sun Won't Come Out,1994,26
Pete Rock,CL Smooth,hip-hop,Escape,1994,25
Pete Rock,CL Smooth,hip-hop,The Main Ingredient,1994,26
Pete Rock,CL Smooth,hip-hop,In the Flesh,1994,24
Pete Rock,CL Smooth,hip-hop,Tell Me,1994,23
Pete Rock,CL Smooth,hip-hop,Worldwide,1994,23
Pete Rock,CL Smooth,hip-hop,Check It Out,1994,22
Pete Rock,CL Smooth,hip-hop,Get on the Mic,1994,20
Pete Rock,InI,hip-hop,Grown Man Sport,1998,66
Pete Rock,InI,hip-hop,Fakin Jax,1998,51
Pete Rock,InI,hip-hop,Square One,1998,49
Pete Rock,InI,hip-hop,Microphonist Wanderlust,1998,42
Pete Rock,InI,hip-hop,Step Up,1998,42
Pete Rock,InI,hip-hop,No More Words,1998,39
Pete Rock,InI,hip-hop,The Life I Live,1998,37
Pete Rock,InI,hip-hop,Think Twice,1998,37
Pete Rock,InI,hip-hop,Mind over Matter,1998,35
Pete Rock,InI,hip-hop,Center of Attention,1998,35
Pete Rock,InI,hip-hop,What You Say,1998,34
Pete Rock,InI,hip-hop,Props,1998,34
Pete Rock,InI,hip-hop,Krossroads,1998,34
Pete Rock,InI,hip-hop,Don 't You Love It,1998,31
Pete Rock,Method Man,hip-hop,Half Man Half Amazin (feat. Method Man),1998,37
Pete Rock,Slum Village,soul,Once Upon a Time,2009,28
Babyface,Toni Braxton,soul,Give U My Heart (feat. Toni Braxton),1992,45
Babyface,Toni Braxton,soul,Give U My Heart (feat. Toni Braxton) - Album Radio Edit,2007,33
Babyface,Toni Braxton,soul,Hurt You,2014,39
Babyface,Toni Braxton,soul,Where Did We Go Wrong?,2014,43
Babyface,Toni Braxton,soul,Roller Coaster,2014,42
Babyface,Toni Braxton,soul,Take It Back,2014,41
Babyface,Toni Braxton,soul,Sweat,2014,39
Babyface,Toni Braxton,soul,Reunited,2014,39
Babyface,Toni Braxton,soul,The D Word,2014,24
Babyface,Lil Wayne,pop,Comfortable,2008,52
Babyface,Ty Dolla $ign,soul,Solid (feat. Babyface),2015,34
Alan Jackson,Alison Krauss,country,The Angels Cried (with Alison Krauss),1993,25
Alan Jackson,George Strait,rock,Murder On Music Row,2000,52
Alan Jackson,George Strait,rock,Designated Drinker (with George Strait) - A Duet With George Strait,2002,57
Alan Jackson,George Strait,country,Designated Drinker - Live,2007,23
Alan Jackson,George Strait,country,Murder On Music Row - Live,2007,20
Alan Jackson,Brad Paisley,country,Out in the Parkin' Lot (with Alan Jackson),2005,32
Alan Jackson,Martina McBride,country,Never Loved Before (with Martina McBride),2008,38
Alan Jackson,Martina McBride,country,"Louisiana Woman, Mississippi Man (with Martina McBride)",2012,38
Alan Jackson,Zac Brown Band,rock,As She's Walking Away (feat. Alan Jackson),2010,65
Alan Jackson,Zac Brown Band,country,As She's Walking Away (feat. Alan Jackson) [Greatest Hits Version],2014,31
Alan Jackson,Zac Brown Band,rock,As She's Walking Away,2017,54
Travis Tritt,Marty Stuart,rock,The Whiskey Ain't Workin' (feat. Marty Stuart),1991,46
Travis Tritt,Marty Stuart,rock,"This One's Gonna Hurt You (For A Long, Long Time)",1992,42
Travis Tritt,Marty Stuart,rock,The Whiskey Ain't Workin' (with Marty Stuart),1995,33
Travis Tritt,Marty Stuart,country,The Whiskey Ain't Workin',1995,31
Travis Tritt,Marty Stuart,country,Honky Tonkin's What I Do Best,1996,27
Travis Tritt,Marty Stuart,country,Double Trouble (feat. Marty Stuart),1996,21
Travis Tritt,Marty Stuart,country,The Whiskey Ain't Workin' (with Marty Stuart) - 2003 Remaster,2003,26
Travis Tritt,Marty Stuart,country,The Whiskey Ain't Workin' - 2006 Remaster,2007,32
Shabba Ranks,Bob Sinclar,disco,Love You No More,2009,34
Céline Dion,Ne-Yo,dance,Incredible (with Ne-Yo),2013,46
Junior Wells,Buddy Guy,rock,Snatch It Back And Hold It,1991,40
Junior Wells,Buddy Guy,blues,Hoodoo Man Blues,1991,35
Junior Wells,Buddy Guy,blues,Ships On The Ocean,1991,34
Junior Wells,Buddy Guy,blues,Good Morning Schoolgirl,1991,25
Junior Wells,Buddy Guy,blues,In The Wee Hours,1991,26
Junior Wells,Buddy Guy,blues,Chitlin Con Carne,1991,23
Junior Wells,Buddy Guy,blues,Hey Lawdy Mama,1991,20
Junior Wells,Buddy Guy,soul,Messin' with the Kid,2004,33
Junior Wells,Buddy Guy,soul,Bad Bad Whiskey,2004,22
Junior Wells,Buddy Guy,soul,A Man of Many Words,2004,22
Junior Wells,Buddy Guy,soul,T-Bone Shuffle,2004,20
Buddy Guy,Beth Hart,blues,What You Gonna Do About Me (feat. Beth Hart),2013,38
Buddy Guy,Keith Urban,blues,One Day Away (feat. Keith Urban),2013,28
Buddy Guy,Kid Rock,blues,Messin' with the Kid (feat. Kid Rock),2013,22
Buddy Guy,Joss Stone,blues,(Baby) You Got What It Takes (feat. Joss Stone),2015,32
Naughty By Nature,Mystikal,hip-hop,"Dirty South, Dirty Jerz (feat. Naughty By Nature)",1998,28
Naughty By Nature,Big Pun,pop,We Could Do It (feat. Big Pun),1999,43
Mary J. Blige,Busta Rhymes,pop,Intro Talk,1992,30
Mary J. Blige,Diddy,pop,You Remind Me - Remix,1993,32
Mary J. Blige,Method Man,hip-hop,I'll Be There For You/You're All I Need To Get By - Puff Daddy Mix,1995,49
Mary J. Blige,Method Man,hip-hop,I'll Be There For You / You're All I Need To Get By,1995,24
Mary J. Blige,Method Man,soul,Love @ 1st Sight,2003,30
Mary J. Blige,JAY-Z,pop,Can't Knock The Hustle,1996,56
Mary J. Blige,JAY-Z,hip-hop,Can't Knock The Hustle - Live On MTV Unplugged / 2001,2001,35
Mary J. Blige,JAY-Z,soul,Can't Hide From Luv,2005,32
Mary J. Blige,Lil' Kim,pop,I Can Love You,1997,57
Mary J. Blige,Lil' Kim,hip-hop,Hold On (feat. Mary J. Blige),2000,27
Mary J. Blige,Nas,pop,Love Is All We Need,1997,43
Mary J. Blige,Nas,soul,Feel Inside,2011,20
Mary J. Blige,R. Kelly,pop,It's On,1997,36
Mary J. Blige,The LOX,pop,Can't Get You Off My Mind,1997,32
Mary J. Blige,Ms. Lauryn Hill,pop,I Used to Love Him (feat. Mary J. Blige),1998,56
Mary J. Blige,Ms. Lauryn Hill,pop,All That I Can Say,1999,34
Mary J. Blige,DMX,pop,Coming From,1998,40
Mary J. Blige,Ja Rule,pop,Rainy Dayz,2001,47
Mary J. Blige,Eve,soul,Where I've Been,2001,26
Mary J. Blige,Eve,soul,Not Today,2003,32
Mary J. Blige,Common,soul,Come Close,2002,53
Mary J. Blige,Common,soul,Come Close - Edited Album Version,2010,27
Mary J. Blige,Jaheim,soul,Beauty and Thug (feat. Mary J. Blige),2002,27
Mary J. Blige,Fabolous,dance,My Life (feat. Mary J. Blige),2003,24
Mary J. Blige,Talib Kweli,hip-hop,I Try,2004,39
Mary J. Blige,Jamie Foxx,pop,Love Changes (feat. Mary J. Blige),2005,42
Mary J. Blige,The Notorious B.I.G.,pop,Real Love Remix (feat. The Notorious B.I.G.),2005,44
Mary J. Blige,Raphael Saadiq,soul,I Found My Everything,2005,33
Mary J. Blige,Raphael Saadiq,soul,So Lady,2005,29
Mary J. Blige,50 Cent,soul,MJB Da MVP,2005,26
Mary J. Blige,50 Cent,hip-hop,All Of Me,2007,29
Mary J. Blige,The Game,hip-hop,Don't Worry,2005,41
Mary J. Blige,Ludacris,pop,Runaway Love,2006,54
Mary J. Blige,Ludacris,soul,Grown Woman,2007,29
Mary J. Blige,John Legend,soul,King & Queen (feat. Mary J. Blige),2006,34
Mary J. Blige,Usher,soul,Shake Down,2007,39
Mary J. Blige,Lil Wayne,soul,Just Fine - Treat 'Em Right Remix - Main,2008,34
Mary J. Blige,Robin Thicke,soul,Magic Touch - Extended,2008,28
Mary J. Blige,Drake,soul,The One - Main,2009,42
Mary J. Blige,Drake,soul,The One,2009,37
Mary J. Blige,Drake,pop,Mr. Wrong,2011,54
Mary J. Blige,Trey Songz,soul,We Got Hood Love,2009,35
Mary J. Blige,T.I.,soul,Good Love,2009,26
Mary J. Blige,Kid Cudi,hip-hop,Don’t Play This Song,2010,53
Mary J. Blige,Beyoncé,soul,Love A Woman,2011,32
Mary J. Blige,Rick Ross,soul,Why,2011,25
Mary J. Blige,Kendrick Lamar,hip-hop,Now Or Never - Bonus Track,2012,56
Mary J. Blige,Meek Mill,hip-hop,Who Your Around (feat. Mary J. Blige),2012,40
Mary J. Blige,Disclosure,dance,F For You,2013,40
SWV,Missy Elliott,pop,"Can We (feat. Missy ""Misdemeanor"" Elliott)",1997,55
SWV,Diddy,pop,Someone (feat. Puff Daddy),1997,39
SWV,Foxy Brown,pop,Release Some Tension (feat. Foxy Brown),1997,34
SWV,Lil' Kim,soul,Give It Up (feat. Lil' Kim),1997,28
SWV,E-40,soul,Come And Get Some (feat. E-40),1997,27
SWV,Snoop Dogg,soul,Gettin' Funky (feat. Snoop Doggy Dogg),1997,24
Busta Rhymes,Q-Tip,pop,Ill Vibe (feat. Q-Tip),1996,41
Busta Rhymes,Q-Tip,soul,For The Nasty - Main,2005,27
Busta Rhymes,Mase,pop,Niggaz Wanna Act (feat. Busta Rhymes),1997,33
Busta Rhymes,Missy Elliott,pop,Busta's Intro (feat. Busta Rhymes),1997,32
Busta Rhymes,Missy Elliott,hip-hop,Busta's Outro (feat. Busta Rhymes),1997,26
Busta Rhymes,Missy Elliott,hip-hop,How We Do It Over Here,2006,35
Busta Rhymes,Mystikal,pop,Iz They Wildin Wit Us & Gettin Rowdy Wit Us? (feat. Mystikal),1998,34
Busta Rhymes,Mystikal,hip-hop,"Whacha Want, Whacha Need (feat. Busta Rhymes)",1998,25
Busta Rhymes,Big Pun,hip-hop,Parental Discretion (feat. Busta Rhymes),1998,34
Busta Rhymes,Mos Def,hip-hop,Do It Now,1999,47
Busta Rhymes,Wu-Tang Clan,hip-hop,The Monument (feat. Busta Rhymes),2000,30
Busta Rhymes,M.O.P.,hip-hop,Ready for War (feat. M.O.P.),2000,29
Busta Rhymes,Diddy,hip-hop,Pass The Courvoisier (feat. P. Diddy),2001,36
Busta Rhymes,Jaheim,hip-hop,Wife In Law (feat. Jaheim) - Alternate Version,2001,32
Busta Rhymes,Pharrell Williams,hip-hop,Light Your Ass On Fire (feat. Pharrell) - Club Mix,2003,40
Busta Rhymes,Method Man,hip-hop,What's Happenin',2004,54
Busta Rhymes,The Game,pop,"Like Father, Like Son",2005,47
Busta Rhymes,Nas,hip-hop,Don't Get Carried Away,2006,46
Busta Rhymes,Nas,hip-hop,Fried Chicken,2008,27
Busta Rhymes,Swizz Beatz,hip-hop,New York Shit - Album Version (w/o Shoutouts),2006,35
Busta Rhymes,Linkin Park,pop,We Made It (feat. Linkin Park),2008,47
Busta Rhymes,Slum Village,soul,What's It All About,2009,30
Busta Rhymes,Slum Village,soul,What It's All About,2010,31
Busta Rhymes,T-Pain,hip-hop,Hustler's Anthem 09 - Dirty,2009,30
Busta Rhymes,Tyga,hip-hop,Potty Mouth,2012,33
Busta Rhymes,Nicki Minaj,hip-hop,#Twerkit,2013,52
Ali Farka Touré,Taj Mahal,pop,Mahini Me (feat. Taj Mahal) - 2017 Remastered Version,1992,33
Ali Farka Touré,Taj Mahal,pop,Roucky (feat. Taj Mahal) - 2017 Remastered Version,1992,30
Ali Farka Touré,Ry Cooder,pop,Ai Du (with Ry Cooder),1994,58
Ali Farka Touré,Ry Cooder,pop,Bonde (with Ry Cooder),1994,50
Ali Farka Touré,Ry Cooder,pop,Soukora (with Ry Cooder),1994,48
Ali Farka Touré,Ry Cooder,pop,Diaraby (with Ry Cooder),1994,41
Ali Farka Touré,Ry Cooder,pop,Gomni (with Ry Cooder),1994,38
Ali Farka Touré,Ry Cooder,pop,Amandrai (with Ry Cooder),1994,38
Ali Farka Touré,Ry Cooder,pop,Lasidan (with Ry Cooder),1994,35
Ali Farka Touré,Ry Cooder,blues,Sega (with Ry Cooder),1994,33
Ali Farka Touré,Ry Cooder,blues,Keito (with Ry Cooder),1994,32
Ali Farka Touré,Ry Cooder,blues,Banga (with Ry Cooder),1994,31
Ali Farka Touré,Toumani Diabaté,blues,Monsieur le Maire de Niafunké,2005,47
Ali Farka Touré,Toumani Diabaté,blues,Hawa dolo,2005,43
Ali Farka Touré,Toumani Diabaté,blues,Debe,2005,40
Ali Farka Touré,Toumani Diabaté,blues,Ai ga bani,2005,40
Ali Farka Touré,Toumani Diabaté,blues,Soumbou ya ya,2005,36
Ali Farka Touré,Toumani Diabaté,blues,Simbo,2005,36
Ali Farka Touré,Toumani Diabaté,blues,Mamadou boutiquier,2005,36
Ali Farka Touré,Toumani Diabaté,blues,Kala,2005,33
Ali Farka Touré,Toumani Diabaté,blues,Kaira,2005,31
Ali Farka Touré,Toumani Diabaté,blues,Gomni,2005,29
Ali Farka Touré,Toumani Diabaté,blues,Kadi kadi,2005,29
Ali Farka Touré,Toumani Diabaté,blues,Naweye toro,2005,28
Ali Farka Touré,Toumani Diabaté,pop,Ruby,2010,56
Ali Farka Touré,Toumani Diabaté,blues,56,2010,43
